input,label
public void TJRST5V ( ) throws Throwable { goodG2B ( ) ; },0
"private void 3ZX6Y5KG2B ( ) throws Throwable { int data ; data = 2 ; HashMap < Integer , Integer > dataHashMap = new HashMap < Integer , Integer > ( ) ; dataHashMap . put ( 0 , data ) ; dataHashMap . put ( 1 , data ) ; dataHashMap . put ( 2 , data ) ; ( new CWE789_Uncontrolled_Mem_Alloc__console_readLine_ArrayList_74b ( ) ) . goodG2BSink ( dataHashMap ) ; }",0
"public void VN6P2B5Sink ( HashMap < Integer , Integer > dataHashMap ) throws Throwable { int data = dataHashMap . get ( 2 ) ; ArrayList intArrayList = new ArrayList ( data ) ; }",1
"public void IYT487LG2BSink ( HashMap < Integer , Integer > dataHashMap ) throws Throwable { int data = dataHashMap . get ( 2 ) ; ArrayList intArrayList = new ArrayList ( data ) ; }",0
"public void 9OBGOXC ( ) throws Throwable { int data ; data = Integer . MIN_VALUE ; { InputStreamReader readerInputStream = null ; BufferedReader readerBuffered = null ; try { readerInputStream = new InputStreamReader ( System . in , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; String stringNumber = readerBuffered . readLine ( ) ; if ( stringNumber != null ) { try { data = Integer . parseInt ( stringNumber . trim ( ) ) ; } catch ( NumberFormatException exceptNumberFormat ) { IO . logger . log ( Level . WARNING , ""Number format exception parsing data from string"" , exceptNumberFormat ) ; } } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } } } ByteArrayOutputStream streamByteArrayOutput = null ; ObjectOutput outputObject = null ; try { streamByteArrayOutput = new ByteArrayOutputStream ( ) ; outputObject = new ObjectOutputStream ( streamByteArrayOutput ) ; outputObject . writeObject ( data ) ; byte [ ] dataSerialized = streamByteArrayOutput . toByteArray ( ) ; ( new CWE789_Uncontrolled_Mem_Alloc__console_readLine_ArrayList_75b ( ) ) . badSink ( dataSerialized ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""IOException in serialization"" , exceptIO ) ; } finally { try { if ( outputObject != null ) { outputObject . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ObjectOutputStream"" , exceptIO ) ; } try { if ( streamByteArrayOutput != null ) { streamByteArrayOutput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ByteArrayOutputStream"" , exceptIO ) ; } } }",1
public void DDMUL3V ( ) throws Throwable { goodG2B ( ) ; },0
"private void G62S81QG2B ( ) throws Throwable { int data ; data = 2 ; ByteArrayOutputStream streamByteArrayOutput = null ; ObjectOutput outputObject = null ; try { streamByteArrayOutput = new ByteArrayOutputStream ( ) ; outputObject = new ObjectOutputStream ( streamByteArrayOutput ) ; outputObject . writeObject ( data ) ; byte [ ] dataSerialized = streamByteArrayOutput . toByteArray ( ) ; ( new CWE789_Uncontrolled_Mem_Alloc__console_readLine_ArrayList_75b ( ) ) . goodG2BSink ( dataSerialized ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""IOException in serialization"" , exceptIO ) ; } finally { try { if ( outputObject != null ) { outputObject . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ObjectOutputStream"" , exceptIO ) ; } try { if ( streamByteArrayOutput != null ) { streamByteArrayOutput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ByteArrayOutputStream"" , exceptIO ) ; } } }",0
"public void IXNFLN2Sink ( byte [ ] dataSerialized ) throws Throwable { ByteArrayInputStream streamByteArrayInput = null ; ObjectInputStream streamObjectInput = null ; try { streamByteArrayInput = new ByteArrayInputStream ( dataSerialized ) ; streamObjectInput = new ObjectInputStream ( streamByteArrayInput ) ; int data = ( Integer ) streamObjectInput . readObject ( ) ; ArrayList intArrayList = new ArrayList ( data ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""IOException in deserialization"" , exceptIO ) ; } catch ( ClassNotFoundException exceptClassNotFound ) { IO . logger . log ( Level . WARNING , ""ClassNotFoundException in deserialization"" , exceptClassNotFound ) ; } finally { try { if ( streamObjectInput != null ) { streamObjectInput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ObjectInputStream"" , exceptIO ) ; } try { if ( streamByteArrayInput != null ) { streamByteArrayInput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ByteArrayInputStream"" , exceptIO ) ; } } }",1
"public void 969770HG2BSink ( byte [ ] dataSerialized ) throws Throwable { ByteArrayInputStream streamByteArrayInput = null ; ObjectInputStream streamObjectInput = null ; try { streamByteArrayInput = new ByteArrayInputStream ( dataSerialized ) ; streamObjectInput = new ObjectInputStream ( streamByteArrayInput ) ; int data = ( Integer ) streamObjectInput . readObject ( ) ; ArrayList intArrayList = new ArrayList ( data ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""IOException in deserialization"" , exceptIO ) ; } catch ( ClassNotFoundException exceptClassNotFound ) { IO . logger . log ( Level . WARNING , ""ClassNotFoundException in deserialization"" , exceptClassNotFound ) ; } finally { try { if ( streamObjectInput != null ) { streamObjectInput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ObjectInputStream"" , exceptIO ) ; } try { if ( streamByteArrayInput != null ) { streamByteArrayInput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ByteArrayInputStream"" , exceptIO ) ; } } }",0
"public void 97NH7Z4 ( ) throws Throwable { int data ; data = Integer . MIN_VALUE ; { InputStreamReader readerInputStream = null ; BufferedReader readerBuffered = null ; try { readerInputStream = new InputStreamReader ( System . in , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; String stringNumber = readerBuffered . readLine ( ) ; if ( stringNumber != null ) { try { data = Integer . parseInt ( stringNumber . trim ( ) ) ; } catch ( NumberFormatException exceptNumberFormat ) { IO . logger . log ( Level . WARNING , ""Number format exception parsing data from string"" , exceptNumberFormat ) ; } } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } } } CWE789_Uncontrolled_Mem_Alloc__console_readLine_ArrayList_81_base baseObject = new CWE789_Uncontrolled_Mem_Alloc__console_readLine_ArrayList_81_bad ( ) ; baseObject . action ( data ) ; }",1
public void SSQDGDC ( ) throws Throwable { goodG2B ( ) ; },0
private void 48OZVO4G2B ( ) throws Throwable { int data ; data = 2 ; CWE789_Uncontrolled_Mem_Alloc__console_readLine_ArrayList_81_base baseObject = new CWE789_Uncontrolled_Mem_Alloc__console_readLine_ArrayList_81_goodG2B ( ) ; baseObject . action ( data ) ; },0
"public void 6OALZUG ( ) throws Throwable { int data ; data = Integer . MIN_VALUE ; { InputStreamReader readerInputStream = null ; BufferedReader readerBuffered = null ; try { readerInputStream = new InputStreamReader ( System . in , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; String stringNumber = readerBuffered . readLine ( ) ; if ( stringNumber != null ) { try { data = Integer . parseInt ( stringNumber . trim ( ) ) ; } catch ( NumberFormatException exceptNumberFormat ) { IO . logger . log ( Level . WARNING , ""Number format exception parsing data from string"" , exceptNumberFormat ) ; } } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } } } HashMap intHashMap = new HashMap ( data ) ; }",1
public void B4P2XW8 ( ) throws Throwable { goodG2B ( ) ; },0
private void BLF5WPBG2B ( ) throws Throwable { int data ; data = 2 ; HashMap intHashMap = new HashMap ( data ) ; },0
"public void 6B8U1LG ( ) throws Throwable { int data ; if ( true ) { data = Integer . MIN_VALUE ; { InputStreamReader readerInputStream = null ; BufferedReader readerBuffered = null ; try { readerInputStream = new InputStreamReader ( System . in , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; String stringNumber = readerBuffered . readLine ( ) ; if ( stringNumber != null ) { try { data = Integer . parseInt ( stringNumber . trim ( ) ) ; } catch ( NumberFormatException exceptNumberFormat ) { IO . logger . log ( Level . WARNING , ""Number format exception parsing data from string"" , exceptNumberFormat ) ; } } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } } } } else { data = 0 ; } HashMap intHashMap = new HashMap ( data ) ; }",1
private void 70264TRG2B1 ( ) throws Throwable { int data ; if ( false ) { data = 0 ; } else { data = 2 ; } HashMap intHashMap = new HashMap ( data ) ; },0
private void DXXYXC1G2B2 ( ) throws Throwable { int data ; if ( true ) { data = 2 ; } else { data = 0 ; } HashMap intHashMap = new HashMap ( data ) ; },0
public void GY01QVX ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void 9DB1SN9 ( ) throws Throwable { int data ; if ( 5 == 5 ) { data = Integer . MIN_VALUE ; { InputStreamReader readerInputStream = null ; BufferedReader readerBuffered = null ; try { readerInputStream = new InputStreamReader ( System . in , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; String stringNumber = readerBuffered . readLine ( ) ; if ( stringNumber != null ) { try { data = Integer . parseInt ( stringNumber . trim ( ) ) ; } catch ( NumberFormatException exceptNumberFormat ) { IO . logger . log ( Level . WARNING , ""Number format exception parsing data from string"" , exceptNumberFormat ) ; } } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } } } } else { data = 0 ; } HashMap intHashMap = new HashMap ( data ) ; }",1
private void 9EY0HJEG2B1 ( ) throws Throwable { int data ; if ( 5 != 5 ) { data = 0 ; } else { data = 2 ; } HashMap intHashMap = new HashMap ( data ) ; },0
private void 4PQRTMLG2B2 ( ) throws Throwable { int data ; if ( 5 == 5 ) { data = 2 ; } else { data = 0 ; } HashMap intHashMap = new HashMap ( data ) ; },0
public void 5OH9DBN ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void 7LV6N5E ( ) throws Throwable { int data ; if ( PRIVATE_STATIC_FINAL_TRUE ) { data = Integer . MIN_VALUE ; { InputStreamReader readerInputStream = null ; BufferedReader readerBuffered = null ; try { readerInputStream = new InputStreamReader ( System . in , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; String stringNumber = readerBuffered . readLine ( ) ; if ( stringNumber != null ) { try { data = Integer . parseInt ( stringNumber . trim ( ) ) ; } catch ( NumberFormatException exceptNumberFormat ) { IO . logger . log ( Level . WARNING , ""Number format exception parsing data from string"" , exceptNumberFormat ) ; } } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } } } } else { data = 0 ; } HashMap intHashMap = new HashMap ( data ) ; }",1
private void 31OHXDBG2B1 ( ) throws Throwable { int data ; if ( PRIVATE_STATIC_FINAL_FALSE ) { data = 0 ; } else { data = 2 ; } HashMap intHashMap = new HashMap ( data ) ; },0
private void W4XX78TG2B2 ( ) throws Throwable { int data ; if ( PRIVATE_STATIC_FINAL_TRUE ) { data = 2 ; } else { data = 0 ; } HashMap intHashMap = new HashMap ( data ) ; },0
public void ZK40PCM ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void EZBVFLO ( ) throws Throwable { int data ; if ( privateTrue ) { data = Integer . MIN_VALUE ; { InputStreamReader readerInputStream = null ; BufferedReader readerBuffered = null ; try { readerInputStream = new InputStreamReader ( System . in , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; String stringNumber = readerBuffered . readLine ( ) ; if ( stringNumber != null ) { try { data = Integer . parseInt ( stringNumber . trim ( ) ) ; } catch ( NumberFormatException exceptNumberFormat ) { IO . logger . log ( Level . WARNING , ""Number format exception parsing data from string"" , exceptNumberFormat ) ; } } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } } } } else { data = 0 ; } HashMap intHashMap = new HashMap ( data ) ; }",1
private void PQW2JOGG2B1 ( ) throws Throwable { int data ; if ( privateFalse ) { data = 0 ; } else { data = 2 ; } HashMap intHashMap = new HashMap ( data ) ; },0
private void JV21FM5G2B2 ( ) throws Throwable { int data ; if ( privateTrue ) { data = 2 ; } else { data = 0 ; } HashMap intHashMap = new HashMap ( data ) ; },0
public void HGWWT6A ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void CTIYM1C ( ) throws Throwable { int data ; if ( PRIVATE_STATIC_FINAL_FIVE == 5 ) { data = Integer . MIN_VALUE ; { InputStreamReader readerInputStream = null ; BufferedReader readerBuffered = null ; try { readerInputStream = new InputStreamReader ( System . in , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; String stringNumber = readerBuffered . readLine ( ) ; if ( stringNumber != null ) { try { data = Integer . parseInt ( stringNumber . trim ( ) ) ; } catch ( NumberFormatException exceptNumberFormat ) { IO . logger . log ( Level . WARNING , ""Number format exception parsing data from string"" , exceptNumberFormat ) ; } } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } } } } else { data = 0 ; } HashMap intHashMap = new HashMap ( data ) ; }",1
private void 2CMMTU0G2B1 ( ) throws Throwable { int data ; if ( PRIVATE_STATIC_FINAL_FIVE != 5 ) { data = 0 ; } else { data = 2 ; } HashMap intHashMap = new HashMap ( data ) ; },0
private void URFS6I5G2B2 ( ) throws Throwable { int data ; if ( PRIVATE_STATIC_FINAL_FIVE == 5 ) { data = 2 ; } else { data = 0 ; } HashMap intHashMap = new HashMap ( data ) ; },0
public void B2GNSME ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void ISMOGNX ( ) throws Throwable { int data ; if ( privateFive == 5 ) { data = Integer . MIN_VALUE ; { InputStreamReader readerInputStream = null ; BufferedReader readerBuffered = null ; try { readerInputStream = new InputStreamReader ( System . in , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; String stringNumber = readerBuffered . readLine ( ) ; if ( stringNumber != null ) { try { data = Integer . parseInt ( stringNumber . trim ( ) ) ; } catch ( NumberFormatException exceptNumberFormat ) { IO . logger . log ( Level . WARNING , ""Number format exception parsing data from string"" , exceptNumberFormat ) ; } } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } } } } else { data = 0 ; } HashMap intHashMap = new HashMap ( data ) ; }",1
private void Y5SHKNXG2B1 ( ) throws Throwable { int data ; if ( privateFive != 5 ) { data = 0 ; } else { data = 2 ; } HashMap intHashMap = new HashMap ( data ) ; },0
private void OJWS7FKG2B2 ( ) throws Throwable { int data ; if ( privateFive == 5 ) { data = 2 ; } else { data = 0 ; } HashMap intHashMap = new HashMap ( data ) ; },0
public void 8CEQSTJ ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void LKPMYKE ( ) throws Throwable { int data ; if ( privateReturnsTrue ( ) ) { data = Integer . MIN_VALUE ; { InputStreamReader readerInputStream = null ; BufferedReader readerBuffered = null ; try { readerInputStream = new InputStreamReader ( System . in , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; String stringNumber = readerBuffered . readLine ( ) ; if ( stringNumber != null ) { try { data = Integer . parseInt ( stringNumber . trim ( ) ) ; } catch ( NumberFormatException exceptNumberFormat ) { IO . logger . log ( Level . WARNING , ""Number format exception parsing data from string"" , exceptNumberFormat ) ; } } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } } } } else { data = 0 ; } HashMap intHashMap = new HashMap ( data ) ; }",1
private void YHDWL1YG2B1 ( ) throws Throwable { int data ; if ( privateReturnsFalse ( ) ) { data = 0 ; } else { data = 2 ; } HashMap intHashMap = new HashMap ( data ) ; },0
private void 41CA3GVG2B2 ( ) throws Throwable { int data ; if ( privateReturnsTrue ( ) ) { data = 2 ; } else { data = 0 ; } HashMap intHashMap = new HashMap ( data ) ; },0
public void EDQX7LL ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void AURZP3M ( ) throws Throwable { int data ; if ( IO . STATIC_FINAL_TRUE ) { data = Integer . MIN_VALUE ; { InputStreamReader readerInputStream = null ; BufferedReader readerBuffered = null ; try { readerInputStream = new InputStreamReader ( System . in , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; String stringNumber = readerBuffered . readLine ( ) ; if ( stringNumber != null ) { try { data = Integer . parseInt ( stringNumber . trim ( ) ) ; } catch ( NumberFormatException exceptNumberFormat ) { IO . logger . log ( Level . WARNING , ""Number format exception parsing data from string"" , exceptNumberFormat ) ; } } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } } } } else { data = 0 ; } HashMap intHashMap = new HashMap ( data ) ; }",1
private void IM9EKFIG2B1 ( ) throws Throwable { int data ; if ( IO . STATIC_FINAL_FALSE ) { data = 0 ; } else { data = 2 ; } HashMap intHashMap = new HashMap ( data ) ; },0
private void TXPQTVRG2B2 ( ) throws Throwable { int data ; if ( IO . STATIC_FINAL_TRUE ) { data = 2 ; } else { data = 0 ; } HashMap intHashMap = new HashMap ( data ) ; },0
public void 41HZIB9 ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void UKWJEZ4 ( ) throws Throwable { int data ; if ( IO . staticTrue ) { data = Integer . MIN_VALUE ; { InputStreamReader readerInputStream = null ; BufferedReader readerBuffered = null ; try { readerInputStream = new InputStreamReader ( System . in , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; String stringNumber = readerBuffered . readLine ( ) ; if ( stringNumber != null ) { try { data = Integer . parseInt ( stringNumber . trim ( ) ) ; } catch ( NumberFormatException exceptNumberFormat ) { IO . logger . log ( Level . WARNING , ""Number format exception parsing data from string"" , exceptNumberFormat ) ; } } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } } } } else { data = 0 ; } HashMap intHashMap = new HashMap ( data ) ; }",1
private void OQH7A3HG2B1 ( ) throws Throwable { int data ; if ( IO . staticFalse ) { data = 0 ; } else { data = 2 ; } HashMap intHashMap = new HashMap ( data ) ; },0
private void 9I06EH4G2B2 ( ) throws Throwable { int data ; if ( IO . staticTrue ) { data = 2 ; } else { data = 0 ; } HashMap intHashMap = new HashMap ( data ) ; },0
public void 78CK62L ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void B51JUCX ( ) throws Throwable { int data ; if ( IO . staticReturnsTrue ( ) ) { data = Integer . MIN_VALUE ; { InputStreamReader readerInputStream = null ; BufferedReader readerBuffered = null ; try { readerInputStream = new InputStreamReader ( System . in , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; String stringNumber = readerBuffered . readLine ( ) ; if ( stringNumber != null ) { try { data = Integer . parseInt ( stringNumber . trim ( ) ) ; } catch ( NumberFormatException exceptNumberFormat ) { IO . logger . log ( Level . WARNING , ""Number format exception parsing data from string"" , exceptNumberFormat ) ; } } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } } } } else { data = 0 ; } HashMap intHashMap = new HashMap ( data ) ; }",1
private void Y6ISNEDG2B1 ( ) throws Throwable { int data ; if ( IO . staticReturnsFalse ( ) ) { data = 0 ; } else { data = 2 ; } HashMap intHashMap = new HashMap ( data ) ; },0
private void RC3E75EG2B2 ( ) throws Throwable { int data ; if ( IO . staticReturnsTrue ( ) ) { data = 2 ; } else { data = 0 ; } HashMap intHashMap = new HashMap ( data ) ; },0
public void PVPGZ1E ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void W33IZ3T ( ) throws Throwable { int data ; if ( IO . staticReturnsTrueOrFalse ( ) ) { data = Integer . MIN_VALUE ; { InputStreamReader readerInputStream = null ; BufferedReader readerBuffered = null ; try { readerInputStream = new InputStreamReader ( System . in , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; String stringNumber = readerBuffered . readLine ( ) ; if ( stringNumber != null ) { try { data = Integer . parseInt ( stringNumber . trim ( ) ) ; } catch ( NumberFormatException exceptNumberFormat ) { IO . logger . log ( Level . WARNING , ""Number format exception parsing data from string"" , exceptNumberFormat ) ; } } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } } } } else { data = 2 ; } HashMap intHashMap = new HashMap ( data ) ; }",1
private void XU3F8YUG2B ( ) throws Throwable { int data ; if ( IO . staticReturnsTrueOrFalse ( ) ) { data = 2 ; } else { data = 2 ; } HashMap intHashMap = new HashMap ( data ) ; },0
public void JFY56LK ( ) throws Throwable { goodG2B ( ) ; },0
"public void QQ0ADRE ( ) throws Throwable { int data ; if ( IO . STATIC_FINAL_FIVE == 5 ) { data = Integer . MIN_VALUE ; { InputStreamReader readerInputStream = null ; BufferedReader readerBuffered = null ; try { readerInputStream = new InputStreamReader ( System . in , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; String stringNumber = readerBuffered . readLine ( ) ; if ( stringNumber != null ) { try { data = Integer . parseInt ( stringNumber . trim ( ) ) ; } catch ( NumberFormatException exceptNumberFormat ) { IO . logger . log ( Level . WARNING , ""Number format exception parsing data from string"" , exceptNumberFormat ) ; } } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } } } } else { data = 0 ; } HashMap intHashMap = new HashMap ( data ) ; }",1
private void V2NP1BMG2B1 ( ) throws Throwable { int data ; if ( IO . STATIC_FINAL_FIVE != 5 ) { data = 0 ; } else { data = 2 ; } HashMap intHashMap = new HashMap ( data ) ; },0
private void WG5Z6IXG2B2 ( ) throws Throwable { int data ; if ( IO . STATIC_FINAL_FIVE == 5 ) { data = 2 ; } else { data = 0 ; } HashMap intHashMap = new HashMap ( data ) ; },0
public void X75UVUB ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
